TimeSeries ID,tex-chart-0-0-0
database_id,proyecto-plataforma-mooc:mooc-db-instance
project_id,proyecto-plataforma-mooc
region,us-central
Fri Sep 25 2026 14:22:00 GMT-0500 (hora estándar de Colombia),0.05628170501472217
Fri Sep 25 2026 14:23:00 GMT-0500 (hora estándar de Colombia),0.05682734343058276
Fri Sep 25 2026 14:24:00 GMT-0500 (hora estándar de Colombia),0.05979336116331145
Fri Sep 25 2026 14:25:00 GMT-0500 (hora estándar de Colombia),0.05933655737089225
Fri Sep 25 2026 14:26:00 GMT-0500 (hora estándar de Colombia),0.06187540589253899
Fri Sep 25 2026 14:27:00 GMT-0500 (hora estándar de Colombia),0.0687900117165043
Fri Sep 25 2026 14:28:00 GMT-0500 (hora estándar de Colombia),0.07675731548559193
Fri Sep 25 2026 14:29:00 GMT-0500 (hora estándar de Colombia),0.0793918234353877
Fri Sep 25 2026 14:30:00 GMT-0500 (hora estándar de Colombia),0.07137710945568945
Fri Sep 25 2026 14:31:00 GMT-0500 (hora estándar de Colombia),0.07976445595421258
Fri Sep 25 2026 14:32:00 GMT-0500 (hora estándar de Colombia),0.09604741374567993
Fri Sep 25 2026 14:33:00 GMT-0500 (hora estándar de Colombia),0.09782282272529036
Fri Sep 25 2026 14:34:00 GMT-0500 (hora estándar de Colombia),0.08301487892598516
Fri Sep 25 2026 14:35:00 GMT-0500 (hora estándar de Colombia),0.07977084958181421
Fri Sep 25 2026 14:36:00 GMT-0500 (hora estándar de Colombia),0.10053335070950879
Fri Sep 25 2026 14:37:00 GMT-0500 (hora estándar de Colombia),0.10321224399238152
Fri Sep 25 2026 14:38:00 GMT-0500 (hora estándar de Colombia),0.07940764059510456
Fri Sep 25 2026 14:39:00 GMT-0500 (hora estándar de Colombia),0.05701606979910328
Fri Sep 25 2026 14:40:00 GMT-0500 (hora estándar de Colombia),0.05106961190870152
Fri Sep 25 2026 14:41:00 GMT-0500 (hora estándar de Colombia),0.05253912687776013
Fri Sep 25 2026 14:42:00 GMT-0500 (hora estándar de Colombia),0.05211509621151246
Fri Sep 25 2026 14:43:00 GMT-0500 (hora estándar de Colombia),0.048392162569784125
Fri Sep 25 2026 14:44:00 GMT-0500 (hora estándar de Colombia),0.04971973649743404
Fri Sep 25 2026 14:45:00 GMT-0500 (hora estándar de Colombia),0.05061638605081006
Fri Sep 25 2026 14:46:00 GMT-0500 (hora estándar de Colombia),0.053448208582536454
Fri Sep 25 2026 14:47:00 GMT-0500 (hora estándar de Colombia),0.05287273149728738
Fri Sep 25 2026 14:48:00 GMT-0500 (hora estándar de Colombia),0.0494442968964601
Fri Sep 25 2026 14:49:00 GMT-0500 (hora estándar de Colombia),0.050495391869715904
Fri Sep 25 2026 14:50:00 GMT-0500 (hora estándar de Colombia),0.049555829977992974
Fri Sep 25 2026 14:51:00 GMT-0500 (hora estándar de Colombia),0.051872909316174776
Fri Sep 25 2026 14:52:00 GMT-0500 (hora estándar de Colombia),0.051912808965636256
Fri Sep 25 2026 14:53:00 GMT-0500 (hora estándar de Colombia),0.04901370305007049
Fri Sep 25 2026 14:54:00 GMT-0500 (hora estándar de Colombia),0.04967838129588623
Fri Sep 25 2026 14:55:00 GMT-0500 (hora estándar de Colombia),0.04903567217053061
Fri Sep 25 2026 14:56:00 GMT-0500 (hora estándar de Colombia),0.05208784888310068
Fri Sep 25 2026 14:57:00 GMT-0500 (hora estándar de Colombia),0.0522029735628602
Fri Sep 25 2026 14:58:00 GMT-0500 (hora estándar de Colombia),0.04963854188191779
Fri Sep 25 2026 14:59:00 GMT-0500 (hora estándar de Colombia),0.05063775970972415
Fri Sep 25 2026 15:00:00 GMT-0500 (hora estándar de Colombia),0.05094926831952762
Fri Sep 25 2026 15:01:00 GMT-0500 (hora estándar de Colombia),0.0542354191392955
Fri Sep 25 2026 15:02:00 GMT-0500 (hora estándar de Colombia),0.05256211554159904
Fri Sep 25 2026 15:03:00 GMT-0500 (hora estándar de Colombia),0.04942986647463196
Fri Sep 25 2026 15:04:00 GMT-0500 (hora estándar de Colombia),0.05054904391716945
Fri Sep 25 2026 15:05:00 GMT-0500 (hora estándar de Colombia),0.04895749453986203
Fri Sep 25 2026 15:06:00 GMT-0500 (hora estándar de Colombia),0.05182076112328862
Fri Sep 25 2026 15:07:00 GMT-0500 (hora estándar de Colombia),0.05191270891501176
Fri Sep 25 2026 15:08:00 GMT-0500 (hora estándar de Colombia),0.04966595399165688
Fri Sep 25 2026 15:09:00 GMT-0500 (hora estándar de Colombia),0.05162127878562046
Fri Sep 25 2026 15:10:00 GMT-0500 (hora estándar de Colombia),0.05060580074673453
Fri Sep 25 2026 15:11:00 GMT-0500 (hora estándar de Colombia),0.05320599280115061
Fri Sep 25 2026 15:12:00 GMT-0500 (hora estándar de Colombia),0.052911854059144996
Fri Sep 25 2026 15:13:00 GMT-0500 (hora estándar de Colombia),0.05096146854145142
Fri Sep 25 2026 15:14:00 GMT-0500 (hora estándar de Colombia),0.052005963288460556
Fri Sep 25 2026 15:15:00 GMT-0500 (hora estándar de Colombia),0.05045907376706206
Fri Sep 25 2026 15:16:00 GMT-0500 (hora estándar de Colombia),0.05336729999820591
Fri Sep 25 2026 15:17:00 GMT-0500 (hora estándar de Colombia),0.0530012432745347
Fri Sep 25 2026 15:18:00 GMT-0500 (hora estándar de Colombia),0.050675446844879464
Fri Sep 25 2026 15:19:00 GMT-0500 (hora estándar de Colombia),0.051415343833140996
Fri Sep 25 2026 15:20:00 GMT-0500 (hora estándar de Colombia),0.050108621598968735
Fri Sep 25 2026 15:21:00 GMT-0500 (hora estándar de Colombia),0.052375101293138944
Fri Sep 25 2026 15:22:00 GMT-0500 (hora estándar de Colombia),0.05204458386863848
Fri Sep 25 2026 15:23:00 GMT-0500 (hora estándar de Colombia),0.049456181948816416
